idx,code,new_code,ast,actual label
10,"    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","    var_1 = {'o': 4, 'o|': 2, '.|': 1}
    return [var_1[x] for x in music_string.split(' ') if x]
","module::left expression_statement::left assignment::left var_1 = dictionary::left { pair::left string::left ' o ' string::right : 4 pair::right , pair::left string::left ' o| ' string::right : 2 pair::right , pair::left string::left ' .| ' string::right : 1 pair::right } dictionary::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ subscript::left var_1 [ x ] subscript::right for_in_clause::left for x in call::left attribute::left music_string . split attribute::right argument_list::left ( string::left '   ' string::right ) argument_list::right call::right for_in_clause::right if_clause::left if x if_clause::right ] list_comprehension::right return_statement::right module::right",1
11,"    planet_names = (""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune"")
    if planet1 not in planet_names or planet2 not in planet_names or planet1 == planet2:
        return ()
    planet1_index = planet_names.index(planet1)
    planet2_index = planet_names.index(planet2)
    if planet1_index < planet2_index:
        return (planet_names[planet1_index + 1: planet2_index])
    else:
        return (planet_names[planet2_index + 1 : planet1_index])
","    var_1 = (""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune"")
    if planet1 not in var_1 or planet2 not in var_1 or planet1 == planet2:
        return ()
    var_2 = var_1.index(planet1)
    var_3 = var_1.index(planet2)
    if var_2 < var_3:
        return (var_1[var_2 + 1: var_3])
    else:
        return (var_1[var_3 + 1 : var_2])
","module::left expression_statement::left assignment::left var_1 = tuple::left ( string::left "" Mercury "" string::right , string::left "" Venus "" string::right , string::left "" Earth "" string::right , string::left "" Mars "" string::right , string::left "" Jupiter "" string::right , string::left "" Saturn "" string::right , string::left "" Uranus "" string::right , string::left "" Neptune "" string::right ) tuple::right assignment::right expression_statement::right if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left planet1 not in var_1 comparison_operator::right or comparison_operator::left planet2 not in var_1 comparison_operator::right boolean_operator::right or comparison_operator::left planet1 == planet2 comparison_operator::right boolean_operator::right : block::left return_statement::left return tuple::left ( ) tuple::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . index attribute::right argument_list::left ( planet1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left attribute::left var_1 . index attribute::right argument_list::left ( planet2 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_2 < var_3 comparison_operator::right : block::left return_statement::left return parenthesized_expression::left ( subscript::left var_1 [ slice::left binary_operator::left var_2 + 1 binary_operator::right : var_3 slice::right ] subscript::right ) parenthesized_expression::right return_statement::right block::right else_clause::left else : block::left return_statement::left return parenthesized_expression::left ( subscript::left var_1 [ slice::left binary_operator::left var_3 + 1 binary_operator::right : var_2 slice::right ] subscript::right ) parenthesized_expression::right return_statement::right block::right else_clause::right if_statement::right module::right",1
12,"    num = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    sym = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    i = 12
    res = ''
    while number: 
        div = number // num[i] 
        number %= num[i] 
        while div: 
            res += sym[i] 
            div -= 1
        i -= 1
    return res.lower()
","    var_1 = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    var_2 = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    var_3 = 12
    var_4 = ''
    while number: 
        var_5 = number // var_1[var_3] 
        number %= var_1[var_3] 
        while var_5: 
            var_4 += var_2[var_3] 
            var_5 -= 1
        var_3 -= 1
    return var_4.lower()
","module::left expression_statement::left assignment::left var_1 = list::left [ 1 , 4 , 5 , 9 , 10 , 40 , 50 , 90 , 100 , 400 , 500 , 900 , 1000 ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ string::left "" I "" string::right , string::left "" IV "" string::right , string::left "" V "" string::right , string::left "" IX "" string::right , string::left "" X "" string::right , string::left "" XL "" string::right , string::left "" L "" string::right , string::left "" XC "" string::right , string::left "" C "" string::right , string::left "" CD "" string::right , string::left "" D "" string::right , string::left "" CM "" string::right , string::left "" M "" string::right ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 12 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = string::left ' ' string::right assignment::right expression_statement::right while_statement::left while number : block::left expression_statement::left assignment::left var_5 = binary_operator::left number // subscript::left var_1 [ var_3 ] subscript::right binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left number %= subscript::left var_1 [ var_3 ] subscript::right augmented_assignment::right expression_statement::right while_statement::left while var_5 : block::left expression_statement::left augmented_assignment::left var_4 += subscript::left var_2 [ var_3 ] subscript::right augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_5 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right expression_statement::left augmented_assignment::left var_3 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return call::left attribute::left var_4 . lower attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right module::right",1
13,"```python
def special_factorial(n):
    def factorial(x):
        if x == 0 or x == 1:
            return 1
        result = 1
        for i in range(2, x + 1):
            result *= i
        return result

    special_fact = 1
    for i in range(1, n + 1):
        special_fact *= factorial(i)
    
    return special_fact
```","```python
def special_factorial(var_1):
    def factorial(var_2):
        if var_2 == 0 or var_2 == 1:
            return 1
        var_3 = 1
        for var_4 in range(2, var_2 + 1):
            var_3 *= var_4
        return var_3

    var_5 = 1
    for var_4 in range(1, var_1 + 1):
        var_5 *= factorial(var_4)
    
    return var_5
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def special_factorial parameters::left ( var_1 ) parameters::right : block::left function_definition::left def factorial parameters::left ( var_2 ) parameters::right : block::left if_statement::left if boolean_operator::left comparison_operator::left var_2 == 0 comparison_operator::right or comparison_operator::left var_2 == 1 comparison_operator::right boolean_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 2 , binary_operator::left var_2 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_3 *= var_4 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right expression_statement::left assignment::left var_5 = 1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_5 *= call::left factorial argument_list::left ( var_4 ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_5 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
14,"    if x > y:
        return -1
    if y % 2 == 0:
        return y
    if x == y:
        return -1
    return y - 1
","    if x > y:
        return -1
    if y % 2 == 0:
        return y
    if x == y:
        return -1
    return y - 1
",module::left if_statement::left if comparison_operator::left x > y comparison_operator::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left y % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return y return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left x == y comparison_operator::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right if_statement::right return_statement::left return binary_operator::left y - 1 binary_operator::right return_statement::right module::right,1
15,"```python
def Strongest_Extension(class_name, extensions):
    def strength(extension):
        cap = sum(1 for c in extension if c.isupper())
        sm = sum(1 for c in extension if c.islower())
        return cap - sm

    strongest = max(extensions, key=strength)
    return f""{class_name}.{strongest}""
```","```python
def Strongest_Extension(var_1, var_2):
    def strength(var_3):
        var_4 = sum(1 for c in var_3 if c.isupper())
        var_5 = sum(1 for c in var_3 if c.islower())
        return var_4 - var_5

    var_6 = max(var_2, key=strength)
    return f""{var_1}.{var_6}""
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def Strongest_Extension parameters::left ( var_1 , var_2 ) parameters::right : block::left function_definition::left def strength parameters::left ( var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = call::left sum generator_expression::left ( 1 for_in_clause::left for c in var_3 for_in_clause::right if_clause::left if call::left attribute::left c . isupper attribute::right argument_list::left ( ) argument_list::right call::right if_clause::right ) generator_expression::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = call::left sum generator_expression::left ( 1 for_in_clause::left for c in var_3 for_in_clause::right if_clause::left if call::left attribute::left c . islower attribute::right argument_list::left ( ) argument_list::right call::right if_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return binary_operator::left var_4 - var_5 binary_operator::right return_statement::right block::right function_definition::right expression_statement::left assignment::left var_6 = call::left max argument_list::left ( var_2 , keyword_argument::left key = strength keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return string::left f"" interpolation::left { var_1 } interpolation::right . interpolation::left { var_6 } interpolation::right "" string::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
16,"```python
def specialFilter(nums):
    def is_odd_digit(n):
        return n % 2 != 0

    count = 0
    for num in nums:
        if num > 10:
            str_num = str(abs(num))
            if is_odd_digit(int(str_num[0])) and is_odd_digit(int(str_num[-1])):
                count += 1
    return count
```","```python
def specialFilter(var_1):
    def is_odd_digit(var_2):
        return var_2 % 2 != 0

    var_3 = 0
    for var_4 in var_1:
        if var_4 > 10:
            var_5 = str(abs(var_4))
            if is_odd_digit(int(var_5[0])) and is_odd_digit(int(var_5[-1])):
                var_3 += 1
    return var_3
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def specialFilter parameters::left ( var_1 ) parameters::right : block::left function_definition::left def is_odd_digit parameters::left ( var_2 ) parameters::right : block::left return_statement::left return comparison_operator::left binary_operator::left var_2 % 2 binary_operator::right != 0 comparison_operator::right return_statement::right block::right function_definition::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left var_4 > 10 comparison_operator::right : block::left expression_statement::left assignment::left var_5 = call::left str argument_list::left ( call::left abs argument_list::left ( var_4 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left call::left is_odd_digit argument_list::left ( call::left int argument_list::left ( subscript::left var_5 [ 0 ] subscript::right ) argument_list::right call::right ) argument_list::right call::right and call::left is_odd_digit argument_list::left ( call::left int argument_list::left ( subscript::left var_5 [ unary_operator::left - 1 unary_operator::right ] subscript::right ) argument_list::right call::right ) argument_list::right call::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
17,"def simplify(x, n):
    x_num, x_den = map(int, x.split('/'))
    n_num, n_den = map(int, n.split('/'))
    
    result_num = x_num * n_num
    result_den = x_den * n_den
    
    return result_num % result_den == 0","def simplify(var_1, var_2):
    var_3, var_4 = map(int, var_1.split('/'))
    var_5, var_6 = map(int, var_2.split('/'))
    
    var_7 = var_3 * var_5
    var_8 = var_4 * var_6
    
    return var_7 % var_8 == 0","module::left function_definition::left def simplify parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left var_3 , var_4 pattern_list::right = call::left map argument_list::left ( int , call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' / ' string::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left var_5 , var_6 pattern_list::right = call::left map argument_list::left ( int , call::left attribute::left var_2 . split attribute::right argument_list::left ( string::left ' / ' string::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_7 = binary_operator::left var_3 * var_5 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_8 = binary_operator::left var_4 * var_6 binary_operator::right assignment::right expression_statement::right return_statement::left return comparison_operator::left binary_operator::left var_7 % var_8 binary_operator::right == 0 comparison_operator::right return_statement::right block::right function_definition::right module::right",0
18,"```python
from typing import List

def factorize(n: int) -> List[int]:
    factors = []
    divisor = 2
    while n >= 2:
        while n % divisor == 0:
            factors.append(divisor)
            n //= divisor
        divisor += 1
    return factors
```","```python
from typing import List

def factorize(var_1: int) -> List[int]:
    var_2 = []
    var_3 = 2
    while var_1 >= 2:
        while var_1 % var_3 == 0:
            var_2.append(var_3)
            var_1 //= var_3
        var_3 += 1
    return var_2
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def factorize parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 2 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_1 >= 2 comparison_operator::right : block::left while_statement::left while comparison_operator::left binary_operator::left var_1 % var_3 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right expression_statement::left augmented_assignment::left var_1 //= var_3 augmented_assignment::right expression_statement::right block::right while_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
19,"```python
def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    if not numbers:
        return []
    result = []
    for i in range(len(numbers) - 1):
        result.append(numbers[i])
        result.append(delimeter)
    result.append(numbers[-1])
    return result
```","```python
def intersperse(var_1: List[int], var_2: int) -> List[int]:
    if not var_1:
        return []
    var_3 = []
    for var_4 in range(len(var_1) - 1):
        var_3.append(var_1[var_4])
        var_3.append(var_2)
    var_3.append(var_1[-1])
    return var_3
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def intersperse parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left if_statement::left if not_operator::left not var_1 not_operator::right : block::left return_statement::left return list::left [ ] list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ var_4 ] subscript::right ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( var_2 ) argument_list::right call::right expression_statement::right block::right for_statement::right expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ unary_operator::left - 1 unary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
20,"```python
def prime_length(string):
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True

    return is_prime(len(string))
```","```python
def prime_length(var_1):
    def is_prime(var_2):
        if var_2 <= 1:
            return False
        if var_2 <= 3:
            return True
        if var_2 % 2 == 0 or var_2 % 3 == 0:
            return False
        var_3 = 5
        while var_3 * var_3 <= var_2:
            if var_2 % var_3 == 0 or var_2 % (var_3 + 2) == 0:
                return False
            var_3 += 6
        return True

    return is_prime(len(var_1))
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def prime_length parameters::left ( var_1 ) parameters::right : block::left function_definition::left def is_prime parameters::left ( var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_2 <= 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_2 <= 3 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left var_2 % 2 binary_operator::right == 0 comparison_operator::right or comparison_operator::left binary_operator::left var_2 % 3 binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = 5 assignment::right expression_statement::right while_statement::left while comparison_operator::left binary_operator::left var_3 * var_3 binary_operator::right <= var_2 comparison_operator::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left var_2 % var_3 binary_operator::right == 0 comparison_operator::right or comparison_operator::left binary_operator::left var_2 % parenthesized_expression::left ( binary_operator::left var_3 + 2 binary_operator::right ) parenthesized_expression::right binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 6 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return True return_statement::right block::right function_definition::right return_statement::left return call::left is_prime argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
21,"    return ' '.join([str(x) for x in range(n + 1)])
","    return ' '.join([str(x) for x in range(n + 1)])
",module::left return_statement::left return call::left attribute::left string::left '   ' string::right . join attribute::right argument_list::left ( list_comprehension::left [ call::left str argument_list::left ( x ) argument_list::right call::right for_in_clause::left for x in call::left range argument_list::left ( binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right module::right,1
22,"```python
def fib4(n: int):
    if n == 0 or n == 1 or n == 3:
        return 0
    elif n == 2:
        return 2
    
    a, b, c, d = 0, 0, 2, 0
    for _ in range(4, n + 1):
        e = a + b + c + d
        a, b, c, d = b, c, d, e
    return d
```","```python
def fib4(var_1: int):
    if var_1 == 0 or var_1 == 1 or var_1 == 3:
        return 0
    elif var_1 == 2:
        return 2
    
    var_2, var_3, var_4, var_5 = 0, 0, 2, 0
    for var_6 in range(4, var_1 + 1):
        var_7 = var_2 + var_3 + var_4 + var_5
        var_2, var_3, var_4, var_5 = var_3, var_4, var_5, var_7
    return var_5
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def fib4 parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right ) parameters::right : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_1 == 0 comparison_operator::right or comparison_operator::left var_1 == 1 comparison_operator::right boolean_operator::right or comparison_operator::left var_1 == 3 comparison_operator::right boolean_operator::right : block::left return_statement::left return 0 return_statement::right block::right elif_clause::left elif comparison_operator::left var_1 == 2 comparison_operator::right : block::left return_statement::left return 2 return_statement::right block::right elif_clause::right if_statement::right expression_statement::left assignment::left pattern_list::left var_2 , var_3 , var_4 , var_5 pattern_list::right = expression_list::left 0 , 0 , 2 , 0 expression_list::right assignment::right expression_statement::right for_statement::left for var_6 in call::left range argument_list::left ( 4 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_7 = binary_operator::left binary_operator::left binary_operator::left var_2 + var_3 binary_operator::right + var_4 binary_operator::right + var_5 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left var_2 , var_3 , var_4 , var_5 pattern_list::right = expression_list::left var_3 , var_4 , var_5 , var_7 expression_list::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_5 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
