idx,code,new_code,ast,actual label
251,"def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    current_sum = 0
    current_product = 1
    for number in numbers:
        current_sum += number
        current_product *= number
    return (current_sum, current_product)","def sum_product(var_1: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    var_2 = 0
    var_3 = 1
    for var_4 in var_1:
        var_2 += var_4
        var_3 *= var_4
    return (var_2, var_3)","module::left function_definition::left def sum_product parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left generic_type::left Tuple type_parameter::left [ type::left int type::right , type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left string::left """"""  For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left expression_statement::left augmented_assignment::left var_2 += var_4 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_3 *= var_4 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return tuple::left ( var_2 , var_3 ) tuple::right return_statement::right block::right function_definition::right module::right",0
252,"def strange_sort_list(lst):
    '''
    Given list of integers, return list in strange order.
    Strange sorting, is when you start with the minimum value,","def strange_sort_list(var_1):
    '''
    Given list of integers, return list in strange order.
    Strange sorting, is when you start with the minimum value,","module::left function_definition::left def strange_sort_list parameters::left ( var_1 ) parameters::right : ERROR::left ''' Given list of integers , comparison_operator::left return ERROR::left list ERROR::right in attribute::left strange ERROR::left order ERROR::right . Strange attribute::right comparison_operator::right ERROR::left sorting ERROR::right , ERROR::left is when ERROR::right you start with ERROR::left the minimum ERROR::right with_clause::left with_item::left value with_item::right , with_clause::right ERROR::right  function_definition::right module::right",0
253,"    if "" "" in txt:
        return txt.split()
    elif "","" in txt:
        return txt.replace(',',' ').split()
    else:
        return len([i for i in txt if i.islower() and ord(i)%2 == 0])
","    if "" "" in txt:
        return txt.split()
    elif "","" in txt:
        return txt.replace(',',' ').split()
    else:
        return len([i for i in txt if i.islower() and ord(i)%2 == 0])
","module::left if_statement::left if comparison_operator::left string::left ""   "" string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left txt . split attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::left elif comparison_operator::left string::left "" , "" string::right in txt comparison_operator::right : block::left return_statement::left return call::left attribute::left call::left attribute::left txt . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left '   ' string::right ) argument_list::right call::right . split attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return call::left len argument_list::left ( list_comprehension::left [ i for_in_clause::left for i in txt for_in_clause::right if_clause::left if boolean_operator::left call::left attribute::left i . islower attribute::right argument_list::left ( ) argument_list::right call::right and comparison_operator::left binary_operator::left call::left ord argument_list::left ( i ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right boolean_operator::right if_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right module::right",1
254,"def vowels_count(s):
    """"""Write a function vowels_count which takes a string representing
    a word as input and returns the number of vowels in the string.","def vowels_count(var_1):
    """"""Write a function vowels_count which takes a string representing
    a word as input and returns the number of vowels in the string.","module::left function_definition::left def vowels_count parameters::left ( var_1 ) parameters::right : ERROR::left """""" Write a function vowels_count which takes a string ERROR::right block::left expression_statement::left representing expression_statement::right ERROR::left a word as input and returns ERROR::left the number of vowels ERROR::right in ERROR::left the ERROR::right string . ERROR::right block::right function_definition::right module::right",0
255,"def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if x == 0:
        return ""0""

    res = """"
    while x > 0:
        remainder = x % base
        res = str(remainder) + res
        x = x // base
    return res","def change_base(var_1: int, var_2: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
    """"""
    if var_1 == 0:
        return ""0""

    var_3 = """"
    while var_1 > 0:
        var_4 = var_1 % var_2
        var_3 = str(var_4) + var_3
        var_1 = var_1 // var_2
    return var_3","module::left function_definition::left def change_base parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    '22'
    >>> change_base(8, 2)
    '1000'
    >>> change_base(7, 2)
    '111'
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left var_1 == 0 comparison_operator::right : block::left return_statement::left return string::left "" 0 "" string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = string::left "" "" string::right assignment::right expression_statement::right while_statement::left while comparison_operator::left var_1 > 0 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_1 % var_2 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left call::left str argument_list::left ( var_4 ) argument_list::right call::right + var_3 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_1 = binary_operator::left var_1 // var_2 binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",0
256,"def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
    return [string[0:i] for i in range(1, len(string) + 1)]","def all_prefixes(var_1: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
    return [var_1[0:i] for i in range(1, len(var_1) + 1)]","module::left function_definition::left def all_prefixes parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left string::left """"""  Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
     """""" string::right expression_statement::right return_statement::left return list_comprehension::left [ subscript::left var_1 [ slice::left 0 : i slice::right ] subscript::right for_in_clause::left for i in call::left range argument_list::left ( 1 , binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",0
257,"def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.","def int_to_mini_roman(var_1):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.","module::left function_definition::left def int_to_mini_roman parameters::left ( var_1 ) parameters::right : ERROR::left """""" Given a positive ERROR::right block::left expression_statement::left integer , ERROR::left obtain its roman numeral ERROR::right as_pattern::left equivalent as ERROR::left a ERROR::right as_pattern_target::left string as_pattern_target::right as_pattern::right , expression_statement::right ERROR::left and return it in lowercase . ERROR::right block::right function_definition::right module::right",0
258,"def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it","def triples_sum_to_zero(var_1: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it","module::left function_definition::left def triples_sum_to_zero parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : ERROR::left """""" triples_sum_to_zero takes a list of ERROR::right block::left expression_statement::left as_pattern::left integers as ERROR::left an ERROR::right as_pattern_target::left attribute::left input . it attribute::right as_pattern_target::right as_pattern::right expression_statement::right block::right function_definition::right module::right",0
259,"    temp_a, temp_b = a, b
    if isinstance(temp_a, str): temp_a = temp_a.replace(',','.')
    if isinstance(temp_b, str): temp_b = temp_b.replace(',','.')
    if float(temp_a) == float(temp_b): return None
    return a if float(temp_a) > float(temp_b) else b 
","    var_1, var_2 = a, b
    if isinstance(var_1, str): var_1 = var_1.replace(',','.')
    if isinstance(var_2, str): var_2 = var_2.replace(',','.')
    if float(var_1) == float(var_2): return None
    return a if float(var_1) > float(var_2) else b 
","module::left expression_statement::left assignment::left pattern_list::left var_1 , var_2 pattern_list::right = expression_list::left a , b expression_list::right assignment::right expression_statement::right if_statement::left if call::left isinstance argument_list::left ( var_1 , str ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = call::left attribute::left var_1 . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if call::left isinstance argument_list::left ( var_2 , str ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_2 . replace attribute::right argument_list::left ( string::left ' , ' string::right , string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left call::left float argument_list::left ( var_1 ) argument_list::right call::right == call::left float argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right return_statement::left return conditional_expression::left a if comparison_operator::left call::left float argument_list::left ( var_1 ) argument_list::right call::right > call::left float argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right else b conditional_expression::right return_statement::right module::right",1
260,"    if m < n:
        return -1
    summation = 0
    for i in range(n, m+1):
        summation += i
    return bin(round(summation/(m - n + 1)))
","    if m < n:
        return -1
    var_1 = 0
    for var_2 in range(n, m+1):
        var_1 += var_2
    return bin(round(var_1/(m - n + 1)))
","module::left if_statement::left if comparison_operator::left m < n comparison_operator::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_1 = 0 assignment::right expression_statement::right for_statement::left for var_2 in call::left range argument_list::left ( n , binary_operator::left m + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_1 += var_2 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return call::left bin argument_list::left ( call::left round argument_list::left ( binary_operator::left var_1 / parenthesized_expression::left ( binary_operator::left binary_operator::left m - n binary_operator::right + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right module::right",1
261,"    for e in l:
        if e >= t:
            return False
    return True
","    for var_1 in var_2:
        if var_1 >= t:
            return False
    return True
",module::left for_statement::left for var_1 in var_2 : block::left if_statement::left if comparison_operator::left var_1 >= t comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right module::right,1
262,"    return sum([x for idx, x in enumerate(lst) if idx%2==0 and x%2==1])
","    return sum([var_2 for var_1, var_2 in enumerate(lst) if var_1%2==0 and var_2%2==1])
","module::left return_statement::left return call::left sum argument_list::left ( list_comprehension::left [ var_2 for_in_clause::left for pattern_list::left var_1 , var_2 pattern_list::right in call::left enumerate argument_list::left ( lst ) argument_list::right call::right for_in_clause::right if_clause::left if boolean_operator::left comparison_operator::left binary_operator::left var_1 % 2 binary_operator::right == 0 comparison_operator::right and comparison_operator::left binary_operator::left var_2 % 2 binary_operator::right == 1 comparison_operator::right boolean_operator::right if_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right module::right",1
263,"    if sum(q) > w:
        return False

    i, j = 0, len(q)-1
    while i<j:
        if q[i] != q[j]:
            return False
        i+=1
        j-=1
    return True
","    if sum(q) > w:
        return False

    var_1, var_2 = 0, len(q)-1
    while var_1<var_2:
        if q[var_1] != q[var_2]:
            return False
        var_1+=1
        var_2-=1
    return True
","module::left if_statement::left if comparison_operator::left call::left sum argument_list::left ( q ) argument_list::right call::right > w comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left pattern_list::left var_1 , var_2 pattern_list::right = expression_list::left 0 , binary_operator::left call::left len argument_list::left ( q ) argument_list::right call::right - 1 binary_operator::right expression_list::right assignment::right expression_statement::right while_statement::left while comparison_operator::left var_1 < var_2 comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left q [ var_1 ] subscript::right != subscript::left q [ var_2 ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_1 += 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_2 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return True return_statement::right module::right",1
264,"    for i, l1 in enumerate(l):
        for j in range(i + 1, len(l)):
            if l1 + l[j] == 0:
                return True
    return False
","    for var_1, var_2 in enumerate(l):
        for var_3 in range(var_1 + 1, len(l)):
            if var_2 + l[var_3] == 0:
                return True
    return False
","module::left for_statement::left for pattern_list::left var_1 , var_2 pattern_list::right in call::left enumerate argument_list::left ( l ) argument_list::right call::right : block::left for_statement::left for var_3 in call::left range argument_list::left ( binary_operator::left var_1 + 1 binary_operator::right , call::left len argument_list::left ( l ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_2 + subscript::left l [ var_3 ] subscript::right binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right module::right",1
265,"    for i in range(len(text)):
        if text[i] != text[len(text) - 1 - i]:
            return False
    return True
","    for var_1 in range(len(text)):
        if text[var_1] != text[len(text) - 1 - var_1]:
            return False
    return True
",module::left for_statement::left for var_1 in call::left range argument_list::left ( call::left len argument_list::left ( text ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left text [ var_1 ] subscript::right != subscript::left text [ binary_operator::left binary_operator::left call::left len argument_list::left ( text ) argument_list::right call::right - 1 binary_operator::right - var_1 binary_operator::right ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right module::right,1
266,"    ind=-1
    i=1
    while i<len(arr):
      if arr[i]<arr[i-1]:
        ind=i
      i+=1
    return ind
","    var_1=-1
    var_2=1
    while var_2<len(arr):
      if arr[var_2]<arr[var_2-1]:
        var_1=var_2
      var_2+=1
    return var_1
",module::left expression_statement::left assignment::left var_1 = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_2 < call::left len argument_list::left ( arr ) argument_list::right call::right comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ var_2 ] subscript::right < subscript::left arr [ binary_operator::left var_2 - 1 binary_operator::right ] subscript::right comparison_operator::right : block::left expression_statement::left assignment::left var_1 = var_2 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_1 return_statement::right module::right,1
267,"    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","    var_1 = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(var_1, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","module::left expression_statement::left assignment::left var_1 = list_comprehension::left [ tuple::left ( i , j ) tuple::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( lst ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right for_in_clause::left for j in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left lst [ i ] subscript::right ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left subscript::left subscript::left lst [ i ] subscript::right [ j ] subscript::right == x comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return call::left sorted argument_list::left ( call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ 1 ] subscript::right lambda::right keyword_argument::right , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ 0 ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right return_statement::right module::right",1
268,"    even_count = 0
    odd_count = 0
    for i in str(abs(num)):
        if int(i)%2==0:
            even_count +=1
        else:
            odd_count +=1
    return (even_count, odd_count)
","    var_1 = 0
    var_2 = 0
    for var_3 in str(abs(num)):
        if int(var_3)%2==0:
            var_1 +=1
        else:
            var_2 +=1
    return (var_1, var_2)
","module::left expression_statement::left assignment::left var_1 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left str argument_list::left ( call::left abs argument_list::left ( num ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( var_3 ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_1 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return tuple::left ( var_1 , var_2 ) tuple::right return_statement::right module::right",1
269,"    dic = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    sorted_arr = sorted(arr, reverse=True)
    new_arr = []
    for var in sorted_arr:
        try:
            new_arr.append(dic[var])
        except:
            pass
    return new_arr
","    var_1 = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    var_2 = sorted(arr, reverse=True)
    var_3 = []
    for var_4 in var_2:
        try:
            var_3.append(var_1[var_4])
        except:
            pass
    return var_3
","module::left expression_statement::left assignment::left var_1 = dictionary::left { pair::left 1 : string::left "" One "" string::right pair::right , pair::left 2 : string::left "" Two "" string::right pair::right , pair::left 3 : string::left "" Three "" string::right pair::right , pair::left 4 : string::left "" Four "" string::right pair::right , pair::left 5 : string::left "" Five "" string::right pair::right , pair::left 6 : string::left "" Six "" string::right pair::right , pair::left 7 : string::left "" Seven "" string::right pair::right , pair::left 8 : string::left "" Eight "" string::right pair::right , pair::left 9 : string::left "" Nine "" string::right pair::right , } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = call::left sorted argument_list::left ( arr , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left try_statement::left try : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ var_4 ] subscript::right ) argument_list::right call::right expression_statement::right block::right except_clause::left except : block::left pass_statement::left pass pass_statement::right block::right except_clause::right try_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right module::right",1
270,"    evens = l[::2]
    odds = l[1::2]
    evens.sort()
    ans = []
    for e, o in zip(evens, odds):
        ans.extend([e, o])
    if len(evens) > len(odds):
        ans.append(evens[-1])
    return ans
","    var_1 = l[::2]
    var_2 = l[1::2]
    var_1.sort()
    var_3 = []
    for var_4, var_5 in zip(var_1, var_2):
        var_3.extend([var_4, var_5])
    if len(var_1) > len(var_2):
        var_3.append(var_1[-1])
    return var_3
","module::left expression_statement::left assignment::left var_1 = subscript::left l [ slice::left : : 2 slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = subscript::left l [ slice::left 1 : : 2 slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_1 . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left zip argument_list::left ( var_1 , var_2 ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_3 . extend attribute::right argument_list::left ( list::left [ var_4 , var_5 ] list::right ) argument_list::right call::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right > call::left len argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ unary_operator::left - 1 unary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right return_statement::left return var_3 return_statement::right module::right",1
271,"def solve(s):
    has_letters = False
    for char in s:
        if char.isalpha():
            has_letters = True
            break

    if has_letters:
        result_chars = []
        for char in s:
            if char.isalpha():","def solve(var_1):
    var_2 = False
    for var_3 in var_1:
        if var_3.isalpha():
            var_2 = True
            break

    if var_2:
        var_4 = []
        for var_3 in var_1:
            if var_3.isalpha():",module::left function_definition::left def solve parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = False assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if call::left attribute::left var_3 . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = True assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if var_2 : block::left expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if call::left attribute::left var_3 . isalpha attribute::right argument_list::left ( ) argument_list::right call::right :  if_statement::right block::right for_statement::right block::right if_statement::right block::right function_definition::right module::right,0
272,"def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if","def pairs_sum_to_zero(var_1):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if","module::left function_definition::left def pairs_sum_to_zero parameters::left ( var_1 ) parameters::right : ERROR::left """""" pairs_sum_to_zero takes a list of as_pattern::left integers as ERROR::left an attribute::left input . it attribute::right returns ERROR::right as_pattern_target::left True as_pattern_target::right as_pattern::right if ERROR::right  function_definition::right module::right",0
273,"    return x + y
","    return x + y
",module::left return_statement::left return binary_operator::left x + y binary_operator::right return_statement::right module::right,1
274,"    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","    import collections
    var_1 = collections.Counter(numbers)
    return [n for n in numbers if var_1[n] <= 1]
",module::left import_statement::left import dotted_name::left collections dotted_name::right import_statement::right expression_statement::left assignment::left var_1 = call::left attribute::left collections . Counter attribute::right argument_list::left ( numbers ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ n for_in_clause::left for n in numbers for_in_clause::right if_clause::left if comparison_operator::left subscript::left var_1 [ n ] subscript::right <= 1 comparison_operator::right if_clause::right ] list_comprehension::right return_statement::right module::right,1
275,"    if len(dict.keys()) == 0:
        return False
    else:
        state = ""start""
        for key in dict.keys():

            if isinstance(key, str) == False:
                state = ""mixed""
                break
            if state == ""start"":
                if key.isupper():
                    state = ""upper""
                elif key.islower():
                    state = ""lower""
                else:
                    break
            elif (state == ""upper"" and not key.isupper()) or (state == ""lower"" and not key.islower()):
                    state = ""mixed""
                    break
            else:
                break
        return state == ""upper"" or state == ""lower"" 
","    if len(dict.keys()) == 0:
        return False
    else:
        var_1 = ""start""
        for var_2 in dict.keys():

            if isinstance(var_2, str) == False:
                var_1 = ""mixed""
                break
            if var_1 == ""start"":
                if var_2.isupper():
                    var_1 = ""upper""
                elif var_2.islower():
                    var_1 = ""lower""
                else:
                    break
            elif (var_1 == ""upper"" and not var_2.isupper()) or (var_1 == ""lower"" and not var_2.islower()):
                    var_1 = ""mixed""
                    break
            else:
                break
        return var_1 == ""upper"" or var_1 == ""lower"" 
","module::left if_statement::left if comparison_operator::left call::left len argument_list::left ( call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_1 = string::left "" start "" string::right assignment::right expression_statement::right for_statement::left for var_2 in call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left isinstance argument_list::left ( var_2 , str ) argument_list::right call::right == False comparison_operator::right : block::left expression_statement::left assignment::left var_1 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_1 == string::left "" start "" string::right comparison_operator::right : block::left if_statement::left if call::left attribute::left var_2 . isupper attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = string::left "" upper "" string::right assignment::right expression_statement::right block::right elif_clause::left elif call::left attribute::left var_2 . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = string::left "" lower "" string::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right elif_clause::left elif boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_1 == string::left "" upper "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_2 . isupper attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_1 == string::left "" lower "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_2 . islower attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left expression_statement::left assignment::left var_1 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return boolean_operator::left comparison_operator::left var_1 == string::left "" upper "" string::right comparison_operator::right or comparison_operator::left var_1 == string::left "" lower "" string::right comparison_operator::right boolean_operator::right return_statement::right block::right else_clause::right if_statement::right module::right",1
276,"def by_length(arr):
    """"""
    Given an array of integers, sort the integers that are between 1 and 9 inclusive,
    reverse the resulting array, and","def by_length(var_1):
    """"""
    Given an array of integers, sort the integers that are between 1 and 9 inclusive,
    reverse the resulting array, and","module::left function_definition::left def by_length parameters::left ( var_1 ) parameters::right : ERROR::left """""" Given an array of ERROR::right block::left expression_statement::left integers , ERROR::left sort the integers that are between ERROR::right boolean_operator::left 1 and ERROR::left 9 ERROR::right inclusive boolean_operator::right , expression_statement::right ERROR::left reverse the resulting ERROR::right expression_statement::left array , and expression_statement::right block::right function_definition::right module::right",0
